CompDate,HomeTeam,AwayTeam,Score,YearDivision
First23 Jul,Cobh Ramblers,UCD,1 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First29 Jul,Limerick,Shelbourne,2 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First29 Jul,Waterford,Cobh Ramblers,2 - 2FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First29 Jul,UCD,Athlone Town,5 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First29 Jul,Drogheda United,Cabinteely,1 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First05 Aug,Shelbourne,UCD,1 - 2FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First05 Aug,Drogheda United,Limerick,3 - 3FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First05 Aug,Cabinteely,Cobh Ramblers,1 - 3FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First05 Aug,Waterford,Athlone Town,3 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First12 Aug,Waterford,Shelbourne,2 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First12 Aug,UCD,Drogheda United,1 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First13 Aug,Limerick,Cabinteely,2 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First13 Aug,Cobh Ramblers,Athlone Town,2 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First26 Aug,Waterford,Drogheda United,1 - 3FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First26 Aug,Athlone Town,Cabinteely,4 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First27 Aug,Cobh Ramblers,Shelbourne,0 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First28 Aug,UCD,Limerick,2 - 3FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First02 Sep,Shelbourne,Athlone Town,3 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First02 Sep,Drogheda United,Cobh Ramblers,2 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First02 Sep,Cabinteely,UCD,0 - 2FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First03 Sep,Limerick,Waterford,4 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First09 Sep,Cabinteely,Shelbourne,1 - 2FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First09 Sep,Athlone Town,Drogheda United,0 - 1FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
First16 Sep,Waterford,Cabinteely,0 - 0FT,https://www.extratime.com/competition/101/2024/#2016-league-of-ireland-first-division
